order,node_index,node_name,mesh_index,mesh_name,inference_mode,group_id,group_size,predicted_label,predicted_class,confidence,second_label,second_class,second_confidence,vertex_count,face_count,surface_area,mesh_volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,bbox_size_x,bbox_size_y,bbox_size_z,bbox_diagonal,bbox_volume,obb_size_long,obb_size_mid,obb_size_short,elongation,flatness,compactness,shape_hint,centroid_x,centroid_y,centroid_z
3423,3422,Mesh.3422,3422,Mesh_103.014,mesh,mesh_3423,1,3,pins_rivets_keys,0.23129966855049133,0,screws_bolts_studs,0.176479771733284,136,132,0.000162869953783229,,0.6700083017349243,0.7780002355575562,-4.534483432769775,0.674991250038147,0.788000226020813,-4.529483318328857,0.004982948303222656,0.009999990463256836,0.005000114440917969,0.012240536241525272,2.4915288008198373e-07,0.009999990463256836,0.005000114440917969,0.004982948303222656,1.9999523173755485,0.4982953055337005,0.13585154425391407,irregular,0.6724997162818909,0.785059928894043,-4.531985282897949
3424,3423,Mesh.3423,3423,Mesh_1029.005,mesh,mesh_3424,1,8,joints_clamps_structural_connectors,0.27077779173851013,3,pins_rivets_keys,0.15248708426952362,1647,1224,0.19968503713607788,,0.03500005602836609,-0.021000001579523087,-4.822982311248779,0.07500004768371582,0.01900000125169754,-4.352982521057129,0.03999999165534973,0.04000000283122063,0.4699997901916504,0.4733918063709184,0.0007519995606541986,0.4699997901916504,0.04000000283122063,0.03999999165534973,11.74999392312063,0.08510640321571007,0.0070885168596652144,flat_plate,0.055219780653715134,-0.0009362713317386806,-4.586676120758057
3425,3424,Mesh.3424,3424,Mesh_1028.005,mesh,mesh_3425,1,8,joints_clamps_structural_connectors,0.21304863691329956,3,pins_rivets_keys,0.212632954120636,1605,1224,0.19968532025814056,,-0.41499996185302734,0.749000072479248,-4.822982311248779,-0.375,0.7890000343322754,-4.352982044219971,0.039999961853027344,0.039999961853027344,0.4700002670288086,0.47339227381067245,0.0007519989929197909,0.4700002670288086,0.039999961853027344,0.039999961853027344,11.750017881410486,0.08510625346214017,0.00708849050995597,flat_plate,-0.3950326144695282,0.769038200378418,-4.588105201721191
3426,3425,Mesh.3425,3425,Mesh_1027.005,mesh,mesh_3426,1,3,pins_rivets_keys,0.791854739189148,1,nuts,0.020373227074742317,1812,1224,0.3431122899055481,,0.03500005602836609,-0.020999997854232788,-4.862982273101807,0.07500004768371582,0.7890000343322754,-4.822982311248779,0.03999999165534973,0.8100000321865082,0.039999961853027344,0.8119729357699159,0.0012959985451700283,0.8100000321865082,0.03999999165534973,0.039999961853027344,20.25000502914295,0.04938266699206386,0.002420916734877751,flat_plate,0.05492999404668808,0.4179760217666626,-4.8430376052856445
3427,3426,Mesh.3426,3426,Mesh_1026.005,mesh,mesh_3427,1,3,pins_rivets_keys,0.6944478154182434,8,joints_clamps_structural_connectors,0.039331406354904175,1760,1224,0.3431108593940735,,-0.41499996185302734,-0.020999997854232788,-4.352982044219971,-0.3749999701976776,0.7890000343322754,-4.312982082366943,0.03999999165534973,0.8100000321865082,0.039999961853027344,0.8119729357699159,0.0012959985451700283,0.8100000321865082,0.03999999165534973,0.039999961853027344,20.25000502914295,0.04938266699206386,0.002420916734877751,flat_plate,-0.39471137523651123,0.42726385593414307,-4.333035469055176
3428,3427,Mesh.3427,3427,Mesh_1025.005,mesh,mesh_3428,1,8,joints_clamps_structural_connectors,0.21949690580368042,10,rotating_fluid_machinery,0.0975915864109993,1591,1224,0.12628471851348877,,-0.41499996185302734,0.018999993801116943,-4.592982292175293,-0.3749999403953552,0.3149999976158142,-4.552982330322266,0.04000002145767212,0.29600000381469727,0.039999961853027344,0.3013569327610677,0.00047359980850195246,0.29600000381469727,0.04000002145767212,0.039999961853027344,7.399996125700168,0.13513500451867638,0.01730485470910769,long_slender,-0.3950120508670807,0.1804889589548111,-4.573144912719727
3429,3428,Mesh.3428,3428,Mesh_1024.005,mesh,mesh_3429,1,13,springs,0.15639662742614746,8,joints_clamps_structural_connectors,0.1557869017124176,1598,1224,0.17437416315078735,,-0.3749999701976776,0.749000072479248,-4.862982273101807,0.03500005602836609,0.7890000343322754,-4.822982311248779,0.4100000262260437,0.039999961853027344,0.039999961853027344,0.4138840603379693,0.0006559987907414834,0.4100000262260437,0.039999961853027344,0.039999961853027344,10.250010430822783,0.09756087632778424,0.00925266707307753,flat_plate,-0.17025473713874817,0.769116222858429,-4.8430376052856445
3430,3429,Mesh.3429,3429,Mesh_1023.005,mesh,mesh_3430,1,13,springs,0.3380061984062195,3,pins_rivets_keys,0.13353361189365387,1573,1224,0.17437437176704407,,-0.3749999701976776,0.3150000274181366,-4.352982044219971,0.03500005602836609,0.35500001907348633,-4.312982082366943,0.4100000262260437,0.03999999165534973,0.039999961853027344,0.4138840632182257,0.0006559992794991357,0.4100000262260437,0.03999999165534973,0.039999961853027344,10.250002793968306,0.09756087632778424,0.009252673773687716,flat_plate,-0.1677837073802948,0.33514079451560974,-4.332894325256348
3431,3430,Mesh.3430,3430,Mesh_1022.005,mesh,mesh_3431,1,12,handles_controls,0.24879057705402374,8,joints_clamps_structural_connectors,0.22498314082622528,1626,1224,0.19968494772911072,,-0.41499996185302734,-0.021000001579523087,-4.822981834411621,-0.3749999403953552,0.01900000125169754,-4.352982044219971,0.04000002145767212,0.04000000283122063,0.4699997901916504,0.4733918088891138,0.000752000120937649,0.4699997901916504,0.04000002145767212,0.04000000283122063,11.749988451606269,0.0851064269941694,0.007088522027901305,flat_plate,-0.3949829041957855,-0.0008931685006245971,-4.582179069519043
3432,3431,Mesh.3431,3431,Mesh_1021.005,mesh,mesh_3432,1,8,joints_clamps_structural_connectors,0.2104770392179489,13,springs,0.15702542662620544,1639,1224,0.17437419295310974,,-0.3749999701976776,-0.021000001579523087,-4.862982273101807,0.03500005602836609,0.01900000125169754,-4.822982311248779,0.4100000262260437,0.04000000283122063,0.039999961853027344,0.4138840642983223,0.0006559994627832553,0.4100000262260437,0.04000000283122063,0.039999961853027344,10.249999930150812,0.09756087632778424,0.009252676286416428,flat_plate,-0.16962294280529022,-0.0011224877089262009,-4.842893600463867
3433,3432,Mesh.3432,3432,Mesh_1020.005,mesh,mesh_3433,1,8,joints_clamps_structural_connectors,0.18782533705234528,3,pins_rivets_keys,0.15121695399284363,1606,1224,0.17437435686588287,,-0.3749999701976776,0.3150000274181366,-4.862982273101807,0.03500005602836609,0.35500001907348633,-4.822982311248779,0.4100000262260437,0.03999999165534973,0.039999961853027344,0.4138840632182257,0.0006559992794991357,0.4100000262260437,0.03999999165534973,0.039999961853027344,10.250002793968306,0.09756087632778424,0.009252673773687716,flat_plate,-0.1699981689453125,0.3352179229259491,-4.843090057373047
3434,3433,Mesh.3433,3433,Mesh_102.014,mesh,mesh_3434,1,4,bearings_bushings_guides,0.2090393304824829,0,screws_bolts_studs,0.1762007623910904,136,132,0.00016286972095258534,,0.6700083017349243,0.7780002355575562,-4.631983757019043,0.674991250038147,0.788000226020813,-4.626983642578125,0.004982948303222656,0.009999990463256836,0.005000114440917969,0.012240536241525272,2.4915288008198373e-07,0.009999990463256836,0.005000114440917969,0.004982948303222656,1.9999523173755485,0.4982953055337005,0.13585154425391407,irregular,0.6724997162818909,0.785059928894043,-4.629483222961426
3435,3434,Mesh.3434,3434,Mesh_1019.005,mesh,mesh_3435,1,3,pins_rivets_keys,0.263912558555603,8,joints_clamps_structural_connectors,0.21603111922740936,1595,1224,0.19968490302562714,,-0.41499996185302734,0.3150000274181366,-4.822982311248779,-0.3749999403953552,0.35500001907348633,-4.352982521057129,0.04000002145767212,0.03999999165534973,0.4699997901916504,0.47339180794479074,0.0007519999108312573,0.4699997901916504,0.04000002145767212,0.03999999165534973,11.749988451606269,0.08510640321571007,0.0070885200898118585,flat_plate,-0.3949613571166992,0.33500877022743225,-4.5842671394348145
3436,3435,Mesh.3435,3435,Mesh_1018.005,mesh,mesh_3436,1,8,joints_clamps_structural_connectors,0.18630822002887726,3,pins_rivets_keys,0.14509698748588562,1631,1224,0.17437420785427094,,-0.3749999701976776,-0.021000001579523087,-4.592982292175293,0.03500005602836609,0.01900000125169754,-4.552982330322266,0.4100000262260437,0.04000000283122063,0.039999961853027344,0.4138840642983223,0.0006559994627832553,0.4100000262260437,0.04000000283122063,0.039999961853027344,10.249999930150812,0.09756087632778424,0.009252676286416428,flat_plate,-0.16861556470394135,-0.001064806361682713,-4.572841167449951
3437,3436,Mesh.3436,3436,Mesh_1017.005,mesh,mesh_3437,1,8,joints_clamps_structural_connectors,0.17458879947662354,10,rotating_fluid_machinery,0.10323860496282578,1639,1224,0.17437486350536346,,-0.3749999701976776,-0.021000001579523087,-4.352982044219971,0.03500005602836609,0.01900000125169754,-4.312982082366943,0.4100000262260437,0.04000000283122063,0.039999961853027344,0.4138840642983223,0.0006559994627832553,0.4100000262260437,0.04000000283122063,0.039999961853027344,10.249999930150812,0.09756087632778424,0.009252676286416428,flat_plate,-0.16962294280529022,-0.0011224877089262009,-4.332891464233398
3438,3437,Mesh.3437,3437,Mesh_1016.005,mesh,mesh_3438,1,3,pins_rivets_keys,0.28313735127449036,8,joints_clamps_structural_connectors,0.16612307727336884,1640,1224,0.19968518614768982,,-0.2149999588727951,0.3150000274181366,-4.822982311248779,-0.17499995231628418,0.35500001907348633,-4.352982044219971,0.040000006556510925,0.03999999165534973,0.4700002670288086,0.4733922801061508,0.0007520003936290293,0.4700002670288086,0.040000006556510925,0.03999999165534973,11.750004749744352,0.08510631687130071,0.007088503430514337,flat_plate,-0.19498789310455322,0.33510512113571167,-4.589378356933594
3439,3438,Mesh.3438,3438,Mesh_1015.005,mesh,mesh_3439,1,9,wheels_castors,0.9345694184303284,5,gears_pulleys_chains,0.009679569862782955,1176,1600,0.01819666661322117,,-0.33185917139053345,-0.14182983338832855,-4.788609027862549,-0.2599678933620453,-0.06717018038034439,-4.70897912979126,0.07189127802848816,0.07465965300798416,0.07962989807128906,0.1307032528695666,0.000427403752850082,0.07962989807128906,0.07465965300798416,0.07189127802848816,1.0665720354040942,0.9028176573091571,0.19141639933740492,compact_block,-0.2959132790565491,-0.10450004041194916,-4.748791694641113
3440,3439,Mesh.3439,3439,Mesh_1014.005,mesh,mesh_3440,1,8,joints_clamps_structural_connectors,0.6981666088104248,12,handles_controls,0.0662042647600174,527,402,0.00588739849627018,,-0.34598636627197266,-0.11700000613927841,-4.77277946472168,-0.28817158937454224,-0.055750004947185516,-4.689894676208496,0.05781477689743042,0.061250001192092896,0.0828847885131836,0.1181693667606212,0.0002935078960223934,0.0828847885131836,0.061250001192092896,0.05781477689743042,1.353221010612546,0.69753181415471,0.1778709663154679,compact_block,-0.31642216444015503,-0.0877978727221489,-4.740493297576904
3441,3440,Mesh.3440,3440,Mesh_1013.005,mesh,mesh_3441,1,4,bearings_bushings_guides,0.2005632072687149,7,pipe_fittings_valves_nozzles,0.18914911150932312,1808,2080,0.018722504377365112,,-0.328000009059906,-0.05019998550415039,-4.775982856750488,-0.23799999058246613,-0.03599998727440834,-4.685982704162598,0.09000001847743988,0.01419999822974205,0.09000015258789062,0.1280690077321902,0.00011502020428241578,0.09000015258789062,0.09000001847743988,0.01419999822974205,1.0000014901158134,0.157777490608973,0.0547572968518925,irregular,-0.28300026059150696,-0.04144514724612236,-4.730982780456543
3442,3441,Mesh.3441,3441,Mesh_1012.005,mesh,mesh_3442,1,11,plates_discs_shapes,0.5133702754974365,5,gears_pulleys_chains,0.08057518303394318,156,148,0.005720500834286213,,-0.3122386634349823,-0.052199989557266235,-4.760203838348389,-0.25376132130622864,-0.05019998550415039,-4.701761722564697,0.05847734212875366,0.0020000040531158447,0.058442115783691406,0.08269873309749176,6.835093050506214e-06,0.05847734212875366,0.058442115783691406,0.0020000040531158447,1.000602756156068,0.034201350135105245,0.012085033593341253,flat_plate,-0.28300002217292786,-0.05119998753070831,-4.730982303619385
3443,3442,Mesh.3442,3442,Mesh_1011.005,mesh,mesh_3443,1,6,motors_gearmotors,0.36183223128318787,0,screws_bolts_studs,0.10126523673534393,468,452,0.002248081611469388,,-0.31569817662239075,-0.11197439581155777,-4.766018390655518,-0.27612850069999695,-0.09702562540769577,-4.731569766998291,0.0395696759223938,0.014948770403862,0.03444862365722656,0.0545521095931943,2.0376980979467596e-05,0.0395696759223938,0.03444862365722656,0.014948770403862,1.148657673993688,0.37778349343017975,0.12551776292404077,round_or_cubic,-0.29591333866119385,-0.10450000315904617,-4.748796463012695
3444,3443,Mesh.3443,3443,Mesh_1010.005,mesh,mesh_3444,1,7,pipe_fittings_valves_nozzles,0.1862461119890213,12,handles_controls,0.11384996771812439,1143,1162,0.02079000137746334,,-0.3233215808868408,-0.11949999630451202,-4.774414539337158,-0.25400009751319885,-0.052199993282556534,-4.701983451843262,0.06932148337364197,0.06730000302195549,0.07243108749389648,0.12075189811934976,0.0003379153629402411,0.07243108749389648,0.06932148337364197,0.06730000302195549,1.0448577261899286,0.9291590855601419,0.19192256456440962,compact_block,-0.2859575152397156,-0.09328790754079819,-4.746125221252441
3445,3444,Mesh.3444,3444,Mesh_101.014,mesh,mesh_3445,1,4,bearings_bushings_guides,0.22010567784309387,0,screws_bolts_studs,0.1929192841053009,136,132,0.00016286972095258534,,0.6700083017349243,0.7780002355575562,-4.7264838218688965,0.674991250038147,0.788000226020813,-4.7214837074279785,0.004982948303222656,0.009999990463256836,0.005000114440917969,0.012240536241525272,2.4915288008198373e-07,0.009999990463256836,0.005000114440917969,0.004982948303222656,1.9999523173755485,0.4982953055337005,0.13585154425391407,irregular,0.6724997162818909,0.785059928894043,-4.723982334136963
3446,3445,Mesh.3445,3445,Mesh_1009.005,mesh,mesh_3446,1,0,screws_bolts_studs,0.6138681173324585,11,plates_discs_shapes,0.1163606196641922,715,704,0.020605742931365967,,-0.3849746882915497,-0.14100000262260437,-4.832971096038818,-0.3250252902507782,0.07000000774860382,-4.772993564605713,0.059949398040771484,0.2110000103712082,0.05997753143310547,0.22740325190926794,0.0007586752043273635,0.2110000103712082,0.05997753143310547,0.059949398040771484,3.5179842405908635,0.2841203558962091,0.06451576891126082,long_slender,-0.3550553023815155,-0.07848445326089859,-4.80299186706543
3447,3446,Mesh.3446,3446,Mesh_1008.005,mesh,mesh_3447,1,1,nuts,0.769010066986084,2,washers_rings_spacers,0.024707719683647156,400,364,0.0035281023010611534,,-0.37226182222366333,-0.05200003832578659,-4.818643569946289,-0.33773815631866455,-0.03600003942847252,-4.787321090698242,0.03452366590499878,0.01599999889731407,0.031322479248046875,0.04928469517485478,1.730186774960528e-05,0.03452366590499878,0.031322479248046875,0.01599999889731407,1.1022009347217148,0.46345017187173587,0.14452958767569268,round_or_cubic,-0.354999840259552,-0.04491550847887993,-4.802984237670898
3448,3447,Mesh.3447,3447,Mesh_1007.005,mesh,mesh_3448,1,11,plates_discs_shapes,0.8354010581970215,7,pipe_fittings_valves_nozzles,0.016613028943538666,2281,2220,0.09427107125520706,,-0.41499999165534973,-0.03599998727440834,-4.862982749938965,-0.2149999886751175,-0.020999986678361893,-4.66298246383667,0.20000000298023224,0.015000000596046448,0.20000028610229492,0.2832403849223732,0.0006000008910894867,0.20000028610229492,0.20000000298023224,0.015000000596046448,1.0000014156102923,0.07499989569202085,0.02640501190416751,flat_plate,-0.3249259889125824,-0.028470121324062347,-4.773003578186035
3449,3448,Mesh.3448,3448,Mesh_1006.005,mesh,mesh_3449,1,7,pipe_fittings_valves_nozzles,0.13687245547771454,8,joints_clamps_structural_connectors,0.1324024796485901,1626,2108,0.0025498452596366405,,-0.47749823331832886,0.7878000140190125,-4.76047420501709,-0.4525008797645569,0.8098000288009644,-4.735508918762207,0.024997353553771973,0.022000014781951904,0.024965286254882812,0.04161891220210614,1.3729463140772332e-05,0.024997353553771973,0.024965286254882812,0.022000014781951904,1.0012844755137902,0.8800937561101229,0.19045017716964488,compact_block,-0.465239942073822,0.8041206002235413,-4.748055458068848
3450,3449,Mesh.3449,3449,Mesh_1005.005,mesh,mesh_3450,1,11,plates_discs_shapes,0.7543609738349915,8,joints_clamps_structural_connectors,0.0322660468518734,2276,2220,0.09427100419998169,,-0.12499997019767761,-0.03599998727440834,-4.862982749938965,0.0750000849366188,-0.020999986678361893,-4.66298246383667,0.20000005513429642,0.015000000596046448,0.20000028610229492,0.2832404217490908,0.0006000010475519092,0.20000028610229492,0.20000005513429642,0.015000000596046448,1.0000011548396741,0.07499989569202085,0.026405008490327047,flat_plate,-0.015008892863988876,-0.028486527502536774,-4.772975921630859
